index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629590400000|1,4109|1,4109|1,4056|1,4056|4718,3|1629590459999|6635,78586|31|1535,1|2158,27055|22.08.2021 02:00:00|22.08.2021 02:00:59|-0,0053|0,0053|0,37706317586795674445076836|-0,37564675030122616769437947||||||||||||||||||||||||||ALPACAUSDT|False|||||||||||
1|1629590460000|1,4057|1,4078|1,4006|1,4067|8583,5|1629590519999|12040,68208|49|1963,5|2762,02326|22.08.2021 02:01:00|22.08.2021 02:01:59|0,001|0,0072|0,51406540054262458946165929|0,07113893433876360532119229||||||||||||||||||||||||||ALPACAUSDT|True|||||||||||
2|1629590520000|1,4068|1,4068|1,4006|1,4007|4724,8|1629590579999|6623,35379|36|599,7|842,85383|22.08.2021 02:02:00|22.08.2021 02:02:59|-0,0061|0,0062|0,44266742824503784092531772|-0,43360818879727040090986636||||||||||||||||||||||||||ALPACAUSDT|False|||||||||||
3|1629590580000|1,4007|1,4064|1,4007|1,4064|3305,5|1629590639999|4630,25478|6|39,5|55,5528|22.08.2021 02:03:00|22.08.2021 02:03:59|0,0057|0,0057|0,40693938744913257656885843|0,40693938744913257656885843||||||||||||||||||||||||||ALPACAUSDT|True|||||||||||
4|1629590640000|1,4061|1,4064|1,4009|1,4064|83,1|1629590699999|116,75704|3|65,2|91,68093|22.08.2021 02:04:00|22.08.2021 02:04:59|0,0003|0,0055|0,39260475408665857662930973|0,02133560913164070834222317||||||||||||||||||||||||||ALPACAUSDT|True|||||||||||
5|1629590700000|1,4064|1,4066|1,401|1,4065|2060,1|1629590759999|2897,33786|22|2025|2848,16276|22.08.2021 02:05:00|22.08.2021 02:05:59|0,0001|0,0056|0,39971448965024982155603141|0,00711035267349260523321957|0,39260475408665857662930973|0,02133560913164070834222317|0,40693938744913257656885843|0,40693938744913257656885843|0,44266742824503784092531772|-0,43360818879727040090986636|0,51406540054262458946165929|0,07113893433876360532119229|0,37706317586795674445076836|-0,37564675030122616769437947|1,4061|1,4064|1,4007|1,4064|1,4068|1,4007|1,4057|1,4067|1,4109|1,4056|1|1|0|1|0|ALPACAUSDT|True|11010|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|-0,25 - -0,5
6|1629590760000|1,4065|1,4066|1,4029|1,4029|312,1|1629590819999|438,34078|11|137|192,69299|22.08.2021 02:06:00|22.08.2021 02:06:59|-0,0036|0,0037|0,26373939696343288901561052|-0,25595449697831496622822609|0,39971448965024982155603141|0,00711035267349260523321957|0,39260475408665857662930973|0,02133560913164070834222317|0,40693938744913257656885843|0,40693938744913257656885843|0,44266742824503784092531772|-0,43360818879727040090986636|0,51406540054262458946165929|0,07113893433876360532119229|1,4064|1,4065|1,4061|1,4064|1,4007|1,4064|1,4068|1,4007|1,4057|1,4067|1|1|1|0|1|ALPACAUSDT|False|11101|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25
7|1629590820000|1,4029|1,4067|1,4029|1,4065|2177,2|1629590879999|3056,97575|14|1633,2|2292,40864|22.08.2021 02:07:00|22.08.2021 02:07:59|0,0036|0,0038|0,27086748877325539952954594|0,2566113051536103785016751|0,26373939696343288901561052|-0,25595449697831496622822609|0,39971448965024982155603141|0,00711035267349260523321957|0,39260475408665857662930973|0,02133560913164070834222317|0,40693938744913257656885843|0,40693938744913257656885843|0,44266742824503784092531772|-0,43360818879727040090986636|1,4065|1,4029|1,4064|1,4065|1,4061|1,4064|1,4007|1,4064|1,4068|1,4007|0|1|1|1|0|ALPACAUSDT|True|01110|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|-0,25 - -0,5
8|1629590880000|1,4066|1,4136|1,4066|1,4136|7245,1|1629590939999|10214,55976|29|7245,1|10214,55976|22.08.2021 02:08:00|22.08.2021 02:08:59|0,007|0,007|0,49765391724726290345514005|0,49765391724726290345514005|0,27086748877325539952954594|0,2566113051536103785016751|0,26373939696343288901561052|-0,25595449697831496622822609|0,39971448965024982155603141|0,00711035267349260523321957|0,39260475408665857662930973|0,02133560913164070834222317|0,40693938744913257656885843|0,40693938744913257656885843|1,4029|1,4065|1,4065|1,4029|1,4064|1,4065|1,4061|1,4064|1,4007|1,4064|1|0|1|1|1|ALPACAUSDT|True|10111|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5
9|1629590940000|1,4105|1,4107|1,405|1,4094|8696,8|1629590999999|12234,53671|22|1638,5|2305,1952|22.08.2021 02:09:00|22.08.2021 02:09:59|-0,0011|0,0057|0,40569395017793594306049822|-0,07798652959943282523927685|0,49765391724726290345514005|0,49765391724726290345514005|0,27086748877325539952954594|0,2566113051536103785016751|0,26373939696343288901561052|-0,25595449697831496622822609|0,39971448965024982155603141|0,00711035267349260523321957|0,39260475408665857662930973|0,02133560913164070834222317|1,4066|1,4136|1,4029|1,4065|1,4065|1,4029|1,4064|1,4065|1,4061|1,4064|1|1|0|1|1|ALPACAUSDT|False|11011|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25
