index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629590400000|13,236|13,277|13,236|13,27|1110,283|1629590459999|14720,452269|37|997,759|13228,115996|22.08.2021 02:00:00|22.08.2021 02:00:59|0,034|0,041|0,30976125717739498337866425|0,25687518887881535207011182||||||||||||||||||||||||||UNFIUSDT|True|||||||||||
1|1629590460000|13,268|13,268|13,246|13,248|1249,949|1629590519999|16571,001041|24|446,007|5908,168185|22.08.2021 02:01:00|22.08.2021 02:01:59|-0,02|0,022|0,16608787558508228899290352|-0,1507386192342478142900211||||||||||||||||||||||||||UNFIUSDT|False|||||||||||
2|1629590520000|13,247|13,247|13,213|13,214|2369,759|1629590579999|31340,821947|71|992,941|13136,706436|22.08.2021 02:02:00|22.08.2021 02:02:59|-0,033|0,034|0,25732233406493604783168092|-0,2491130067185023024080924||||||||||||||||||||||||||UNFIUSDT|False|||||||||||
3|1629590580000|13,226|13,277|13,22|13,276|2751,78|1629590639999|36452,254292|75|2110,603|27969,830753|22.08.2021 02:03:00|22.08.2021 02:03:59|0,05|0,057|0,43116490166414523449319213|0,37804324814758808407681839||||||||||||||||||||||||||UNFIUSDT|True|||||||||||
4|1629590640000|13,263|13,323|13,263|13,323|1027,547|1629590699999|13650,680003|20|575,179|7647,280595|22.08.2021 02:04:00|22.08.2021 02:04:59|0,06|0,06|0,45238633793259443564804343|0,45238633793259443564804343||||||||||||||||||||||||||UNFIUSDT|True|||||||||||
5|1629590700000|13,327|13,354|13,307|13,353|1791,082|1629590759999|23896,3202|30|1058,671|14126,472977|22.08.2021 02:05:00|22.08.2021 02:05:59|0,026|0,047|0,35319756519125272413015706|0,19509266901778344713739026|0,45238633793259443564804343|0,45238633793259443564804343|0,43116490166414523449319213|0,37804324814758808407681839|0,25732233406493604783168092|-0,2491130067185023024080924|0,16608787558508228899290352|-0,1507386192342478142900211|0,30976125717739498337866425|0,25687518887881535207011182|13,263|13,323|13,226|13,276|13,247|13,214|13,268|13,248|13,236|13,27|1|1|0|0|1|UNFIUSDT|True|11001|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0 - -0,25|0,25 - 0,5
6|1629590760000|13,362|13,364|13,321|13,341|1245,296|1629590819999|16623,26818|30|529,105|7062,277877|22.08.2021 02:06:00|22.08.2021 02:06:59|-0,021|0,043|0,32279858869454245176788529|-0,1571621014818140996856758|0,35319756519125272413015706|0,19509266901778344713739026|0,45238633793259443564804343|0,45238633793259443564804343|0,43116490166414523449319213|0,37804324814758808407681839|0,25732233406493604783168092|-0,2491130067185023024080924|0,16608787558508228899290352|-0,1507386192342478142900211|13,327|13,353|13,263|13,323|13,226|13,276|13,247|13,214|13,268|13,248|1|1|1|0|0|UNFIUSDT|False|11100|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0 - -0,25
7|1629590820000|13,353|13,404|13,353|13,394|1090,628|1629590879999|14582,279892|32|435,438|5822,276342|22.08.2021 02:07:00|22.08.2021 02:07:59|0,041|0,051|0,38193664345090990788586834|0,30704710551935894555530592|0,32279858869454245176788529|-0,1571621014818140996856758|0,35319756519125272413015706|0,19509266901778344713739026|0,45238633793259443564804343|0,45238633793259443564804343|0,43116490166414523449319213|0,37804324814758808407681839|0,25732233406493604783168092|-0,2491130067185023024080924|13,362|13,341|13,327|13,353|13,263|13,323|13,226|13,276|13,247|13,214|0|1|1|1|0|UNFIUSDT|True|01110|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0 - -0,25
8|1629590880000|13,394|13,394|13,342|13,363|1620,38|1629590939999|21676,433721|25|521,502|6975,278552|22.08.2021 02:08:00|22.08.2021 02:08:59|-0,031|0,052|0,38974666466796582221555989|-0,23144691652978945796625355|0,38193664345090990788586834|0,30704710551935894555530592|0,32279858869454245176788529|-0,1571621014818140996856758|0,35319756519125272413015706|0,19509266901778344713739026|0,45238633793259443564804343|0,45238633793259443564804343|0,43116490166414523449319213|0,37804324814758808407681839|13,353|13,394|13,362|13,341|13,327|13,353|13,263|13,323|13,226|13,276|1|0|1|1|1|UNFIUSDT|False|10111|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5
9|1629590940000|13,362|13,37|13,362|13,37|834,261|1629590999999|11149,751889|10|824,255|11015,971669|22.08.2021 02:09:00|22.08.2021 02:09:59|0,008|0,008|0,05987127675497679988025745|0,05987127675497679988025745|0,38974666466796582221555989|-0,23144691652978945796625355|0,38193664345090990788586834|0,30704710551935894555530592|0,32279858869454245176788529|-0,1571621014818140996856758|0,35319756519125272413015706|0,19509266901778344713739026|0,45238633793259443564804343|0,45238633793259443564804343|13,394|13,363|13,353|13,394|13,362|13,341|13,327|13,353|13,263|13,323|0|1|0|1|1|UNFIUSDT|True|01011|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,25 - 0,5
10|1629591000000|13,361|13,369|13,361|13,369|357,119|1629591059999|4772,323911|7|23,665|316,377385|22.08.2021 02:10:00|22.08.2021 02:10:59|0,008|0,008|0,05987575780255968864605943|0,05987575780255968864605943|0,05987127675497679988025745|0,05987127675497679988025745|0,38974666466796582221555989|-0,23144691652978945796625355|0,38193664345090990788586834|0,30704710551935894555530592|0,32279858869454245176788529|-0,1571621014818140996856758|0,35319756519125272413015706|0,19509266901778344713739026|13,362|13,37|13,394|13,363|13,353|13,394|13,362|13,341|13,327|13,353|1|0|1|0|1|UNFIUSDT|True|10101|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25
11|1629591060000|13,37|13,379|13,321|13,336|1696,169|1629591119999|22638,669841|30|270,338|3606,88666|22.08.2021 02:11:00|22.08.2021 02:11:59|-0,034|0,058|0,43540274754147586517528714|-0,25430067314884068810770381|0,05987575780255968864605943|0,05987575780255968864605943|0,05987127675497679988025745|0,05987127675497679988025745|0,38974666466796582221555989|-0,23144691652978945796625355|0,38193664345090990788586834|0,30704710551935894555530592|0,32279858869454245176788529|-0,1571621014818140996856758|13,361|13,369|13,362|13,37|13,394|13,363|13,353|13,394|13,362|13,341|1|1|0|1|0|UNFIUSDT|False|11010|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0 - -0,25
12|1629591120000|13,329|13,342|13,328|13,342|706,382|1629591179999|9418,085275|14|686,382|9151,525275|22.08.2021 02:12:00|22.08.2021 02:12:59|0,013|0,014|0,10504201680672268907563025|0,09753169780178558031360192|0,43540274754147586517528714|-0,25430067314884068810770381|0,05987575780255968864605943|0,05987575780255968864605943|0,05987127675497679988025745|0,05987127675497679988025745|0,38974666466796582221555989|-0,23144691652978945796625355|0,38193664345090990788586834|0,30704710551935894555530592|13,37|13,336|13,361|13,369|13,362|13,37|13,394|13,363|13,353|13,394|0|1|1|0|1|UNFIUSDT|True|01101|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,25 - 0,5
13|1629591180000|13,331|13,331|13,289|13,289|616,752|1629591239999|8202,316293|27|0|0|22.08.2021 02:13:00|22.08.2021 02:13:59|-0,042|0,042|0,31605086913989013469787042|-0,31505513464856349861225715|0,10504201680672268907563025|0,09753169780178558031360192|0,43540274754147586517528714|-0,25430067314884068810770381|0,05987575780255968864605943|0,05987575780255968864605943|0,05987127675497679988025745|0,05987127675497679988025745|0,38974666466796582221555989|-0,23144691652978945796625355|13,329|13,342|13,37|13,336|13,361|13,369|13,362|13,37|13,394|13,363|1|0|1|1|0|UNFIUSDT|False|10110|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25|0 - -0,25
14|1629591240000|13,29|13,29|13,277|13,277|319,751|1629591299999|4246,578697|8|292,3|3882,069668|22.08.2021 02:14:00|22.08.2021 02:14:59|-0,013|0,013|0,09791368532047902387587557|-0,09781790820165537998495109|0,31605086913989013469787042|-0,31505513464856349861225715|0,10504201680672268907563025|0,09753169780178558031360192|0,43540274754147586517528714|-0,25430067314884068810770381|0,05987575780255968864605943|0,05987575780255968864605943|0,05987127675497679988025745|0,05987127675497679988025745|13,331|13,289|13,329|13,342|13,37|13,336|13,361|13,369|13,362|13,37|0|1|0|1|1|UNFIUSDT|False|01011|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25|-0,25 - -0,5|0,0 - 0,25|0,0 - 0,25
