index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629676800000|0,08796|0,08801|0,0879|0,08801|658040,5|1629676859999|57875,091848|123|542215|47690,129885|23.08.2021 02:00:00|23.08.2021 02:00:59|5E-05|0,00011|0,12514220705346985210466439|0,05684402000909504320145521||||||||||||||||||||||||||TRXUSDT|True|||||||||||
1|1629676860000|0,08801|0,08801|0,08787|0,08799|2037624,7|1629676919999|179196,896309|165|625542,3|55014,410078|23.08.2021 02:01:00|23.08.2021 02:01:59|-2E-05|0,00014|0,15932627745533174007055878|-0,02272469037609362572434951||||||||||||||||||||||||||TRXUSDT|False|||||||||||
2|1629676920000|0,08799|0,08821|0,08798|0,08817|1006789,2|1629676979999|88720,982171|204|610795,7|53817,614973|23.08.2021 02:02:00|23.08.2021 02:02:59|0,00018|0,00023|0,26142305069333939531711753|0,20456870098874872144561882||||||||||||||||||||||||||TRXUSDT|True|||||||||||
3|1629676980000|0,08817|0,08822|0,08805|0,08806|958075,1|1629677039999|84454,043761|181|658882,3|58088,518353|23.08.2021 02:03:00|23.08.2021 02:03:59|-0,00011|0,00017|0,19307211811470755252697331|-0,12475898831802200294884881||||||||||||||||||||||||||TRXUSDT|False|||||||||||
4|1629677040000|0,08808|0,08822|0,08806|0,08821|984929,9|1629677099999|86851,996795|133|621756,8|54826,617551|23.08.2021 02:04:00|23.08.2021 02:04:59|0,00013|0,00016|0,18169429934135816488757665|0,14759309718437783832879201||||||||||||||||||||||||||TRXUSDT|True|||||||||||
5|1629677100000|0,08822|0,08824|0,08818|0,08819|357678,3|1629677159999|31552,598928|98|211305,9|18641,385892|23.08.2021 02:05:00|23.08.2021 02:05:59|-3E-05|6E-05|0,06804264005443411204354729|-0,03400589435502153706642485|0,18169429934135816488757665|0,14759309718437783832879201|0,19307211811470755252697331|-0,12475898831802200294884881|0,26142305069333939531711753|0,20456870098874872144561882|0,15932627745533174007055878|-0,02272469037609362572434951|0,12514220705346985210466439|0,05684402000909504320145521|0,08808|0,08821|0,08817|0,08806|0,08799|0,08817|0,08801|0,08799|0,08796|0,08801|1|0|1|0|1|TRXUSDT|False|10101|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
6|1629677160000|0,0882|0,08824|0,0882|0,08823|338643,9|1629677219999|29876,999758|62|235859,2|20809,469203|23.08.2021 02:06:00|23.08.2021 02:06:59|3E-05|4E-05|0,04535147392290249433106576|0,03401360544217687074829932|0,06804264005443411204354729|-0,03400589435502153706642485|0,18169429934135816488757665|0,14759309718437783832879201|0,19307211811470755252697331|-0,12475898831802200294884881|0,26142305069333939531711753|0,20456870098874872144561882|0,15932627745533174007055878|-0,02272469037609362572434951|0,08822|0,08819|0,08808|0,08821|0,08817|0,08806|0,08799|0,08817|0,08801|0,08799|0|1|0|1|0|TRXUSDT|True|01010|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
7|1629677220000|0,08823|0,08825|0,08818|0,08824|372686,2|1629677279999|32884,820335|103|234415,9|20685,353255|23.08.2021 02:07:00|23.08.2021 02:07:59|1E-05|7E-05|0,07938308006350646405080517|0,01133401337413578148022215|0,04535147392290249433106576|0,03401360544217687074829932|0,06804264005443411204354729|-0,03400589435502153706642485|0,18169429934135816488757665|0,14759309718437783832879201|0,19307211811470755252697331|-0,12475898831802200294884881|0,26142305069333939531711753|0,20456870098874872144561882|0,0882|0,08823|0,08822|0,08819|0,08808|0,08821|0,08817|0,08806|0,08799|0,08817|1|0|1|0|1|TRXUSDT|True|10101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
8|1629677280000|0,08824|0,08829|0,08823|0,08829|351371,5|1629677339999|31015,016249|70|289559,2|25559,011166|23.08.2021 02:08:00|23.08.2021 02:08:59|5E-05|6E-05|0,06800408024481468888133288|0,05666364460562103354487761|0,07938308006350646405080517|0,01133401337413578148022215|0,04535147392290249433106576|0,03401360544217687074829932|0,06804264005443411204354729|-0,03400589435502153706642485|0,18169429934135816488757665|0,14759309718437783832879201|0,19307211811470755252697331|-0,12475898831802200294884881|0,08823|0,08824|0,0882|0,08823|0,08822|0,08819|0,08808|0,08821|0,08817|0,08806|1|1|0|1|0|TRXUSDT|True|11010|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
9|1629677340000|0,08829|0,08829|0,08824|0,08824|446714,7|1629677399999|39429,675256|75|81445,8|7189,163982|23.08.2021 02:09:00|23.08.2021 02:09:59|-5E-05|5E-05|0,05666364460562103354487761|-0,05663155510250311473553064|0,06800408024481468888133288|0,05666364460562103354487761|0,07938308006350646405080517|0,01133401337413578148022215|0,04535147392290249433106576|0,03401360544217687074829932|0,06804264005443411204354729|-0,03400589435502153706642485|0,18169429934135816488757665|0,14759309718437783832879201|0,08824|0,08829|0,08823|0,08824|0,0882|0,08823|0,08822|0,08819|0,08808|0,08821|1|1|1|0|1|TRXUSDT|False|11101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
10|1629677400000|0,08824|0,08833|0,08823|0,08832|670557,3|1629677459999|59205,865855|106|253008,9|22343,126781|23.08.2021 02:10:00|23.08.2021 02:10:59|8E-05|0,0001|0,11334013374135781480222147|0,09066183136899365367180417|0,05666364460562103354487761|-0,05663155510250311473553064|0,06800408024481468888133288|0,05666364460562103354487761|0,07938308006350646405080517|0,01133401337413578148022215|0,04535147392290249433106576|0,03401360544217687074829932|0,06804264005443411204354729|-0,03400589435502153706642485|0,08829|0,08824|0,08824|0,08829|0,08823|0,08824|0,0882|0,08823|0,08822|0,08819|0|1|1|1|0|TRXUSDT|True|01110|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
11|1629677460000|0,08831|0,08833|0,08827|0,08828|478414,3|1629677519999|42247,74395|51|110750|9779,571917|23.08.2021 02:11:00|23.08.2021 02:11:59|-3E-05|6E-05|0,06797326384955250934632378|-0,0339712376854263390329521|0,11334013374135781480222147|0,09066183136899365367180417|0,05666364460562103354487761|-0,05663155510250311473553064|0,06800408024481468888133288|0,05666364460562103354487761|0,07938308006350646405080517|0,01133401337413578148022215|0,04535147392290249433106576|0,03401360544217687074829932|0,08824|0,08832|0,08829|0,08824|0,08824|0,08829|0,08823|0,08824|0,0882|0,08823|1|0|1|1|1|TRXUSDT|False|10111|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
12|1629677520000|0,08828|0,08836|0,08828|0,08828|456773,9|1629677579999|40339,795221|91|189933,5|16776,864583|23.08.2021 02:12:00|23.08.2021 02:12:59|0|8E-05|0,09062075215224286361576801|0|0,06797326384955250934632378|-0,0339712376854263390329521|0,11334013374135781480222147|0,09066183136899365367180417|0,05666364460562103354487761|-0,05663155510250311473553064|0,06800408024481468888133288|0,05666364460562103354487761|0,07938308006350646405080517|0,01133401337413578148022215|0,08831|0,08828|0,08824|0,08832|0,08829|0,08824|0,08824|0,08829|0,08823|0,08824|0|1|0|1|1|TRXUSDT|False|01011|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
13|1629677580000|0,08828|0,08831|0,08825|0,0883|135721|1629677639999|11981,63343|63|52695,2|4651,811592|23.08.2021 02:13:00|23.08.2021 02:13:59|2E-05|6E-05|0,06798866855524079320113314|0,022655188038060715903942|0,09062075215224286361576801|0|0,06797326384955250934632378|-0,0339712376854263390329521|0,11334013374135781480222147|0,09066183136899365367180417|0,05666364460562103354487761|-0,05663155510250311473553064|0,06800408024481468888133288|0,05666364460562103354487761|0,08828|0,08828|0,08831|0,08828|0,08824|0,08832|0,08829|0,08824|0,08824|0,08829|0|0|1|0|1|TRXUSDT|True|00101|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
14|1629677640000|0,0883|0,08834|0,08826|0,0883|321908|1629677699999|28426,352835|92|256917,9|22688,607285|23.08.2021 02:14:00|23.08.2021 02:14:59|0|8E-05|0,09064128710627690913210968|0|0,06798866855524079320113314|0,022655188038060715903942|0,09062075215224286361576801|0|0,06797326384955250934632378|-0,0339712376854263390329521|0,11334013374135781480222147|0,09066183136899365367180417|0,05666364460562103354487761|-0,05663155510250311473553064|0,08828|0,0883|0,08828|0,08828|0,08831|0,08828|0,08824|0,08832|0,08829|0,08824|1|0|0|1|0|TRXUSDT|False|10010|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25
15|1629677700000|0,0883|0,08835|0,08829|0,08835|218232,4|1629677759999|19277,320428|62|161860|14298,00619|23.08.2021 02:15:00|23.08.2021 02:15:59|5E-05|6E-05|0,06795786612300373768263677|0,05662514156285390713476784|0,09064128710627690913210968|0|0,06798866855524079320113314|0,022655188038060715903942|0,09062075215224286361576801|0|0,06797326384955250934632378|-0,0339712376854263390329521|0,11334013374135781480222147|0,09066183136899365367180417|0,0883|0,0883|0,08828|0,0883|0,08828|0,08828|0,08831|0,08828|0,08824|0,08832|0|1|0|0|1|TRXUSDT|True|01001|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25
16|1629677760000|0,08835|0,08835|0,08826|0,08832|380577,9|1629677819999|33607,397168|72|102545,5|9054,23922|23.08.2021 02:16:00|23.08.2021 02:16:59|-3E-05|9E-05|0,10197144799456152277362339|-0,03395585738539898132427844|0,06795786612300373768263677|0,05662514156285390713476784|0,09064128710627690913210968|0|0,06798866855524079320113314|0,022655188038060715903942|0,09062075215224286361576801|0|0,06797326384955250934632378|-0,0339712376854263390329521|0,0883|0,08835|0,0883|0,0883|0,08828|0,0883|0,08828|0,08828|0,08831|0,08828|1|0|1|0|0|TRXUSDT|False|10100|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25
