index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629763200000|5,4737|5,4762|5,4737|5,4762|34,14|1629763259999|186,924643|6|34,14|186,924643|24.08.2021 02:00:00|24.08.2021 02:00:59|0,0025|0,0025|0,04567294517419661289438588|0,04567294517419661289438588||||||||||||||||||||||||||ANTUSDT|True|||||||||||
1|1629763260000|5,4746|5,476|5,4746|5,476|21,92|1629763319999|120,013452|3|21,92|120,013452|24.08.2021 02:01:00|24.08.2021 02:01:59|0,0014|0,0014|0,02557264457677273225441128|0,02557264457677273225441128||||||||||||||||||||||||||ANTUSDT|True|||||||||||
2|1629763320000|5,476|5,476|5,476|5,476|0|1629763379999|0|0|0|0|24.08.2021 02:02:00|24.08.2021 02:02:59|0|0|0|0||||||||||||||||||||||||||ANTUSDT|False|||||||||||
3|1629763380000|5,4824|5,4824|5,4714|5,4721|83,93|1629763439999|459,262105|5|40,64|222,405199|24.08.2021 02:03:00|24.08.2021 02:03:59|-0,0103|0,011|0,2010454362685967028548452|-0,18787392382898000875528965||||||||||||||||||||||||||ANTUSDT|False|||||||||||
4|1629763440000|5,4714|5,5174|5,4615|5,506|2975,23|1629763499999|16324,065727|105|2070,21|11355,777133|24.08.2021 02:04:00|24.08.2021 02:04:59|0,0346|0,0559|1,02352833470658244072141353|0,6323792813539496289797858||||||||||||||||||||||||||ANTUSDT|True|||||||||||
5|1629763500000|5,5193|5,55|5,4828|5,5027|5759,46|1629763559999|31751,490699|529|2378,58|13135,784296|24.08.2021 02:05:00|24.08.2021 02:05:59|-0,0166|0,0672|1,22565112716130444298533596|-0,30076277788850035330567282|1,02352833470658244072141353|0,6323792813539496289797858|0,2010454362685967028548452|-0,18787392382898000875528965|0|0|0,02557264457677273225441128|0,02557264457677273225441128|0,04567294517419661289438588|0,04567294517419661289438588|5,4714|5,506|5,4824|5,4721|5,476|5,476|5,4746|5,476|5,4737|5,4762|1|0|0|1|1|ANTUSDT|False|10011|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
6|1629763560000|5,5041|5,5154|5,499|5,514|130,43|1629763619999|717,727239|13|21,8|120,199988|24.08.2021 02:06:00|24.08.2021 02:06:59|0,0099|0,0164|0,29823604291689398072376796|0,17986591813375483730310132|1,22565112716130444298533596|-0,30076277788850035330567282|1,02352833470658244072141353|0,6323792813539496289797858|0,2010454362685967028548452|-0,18787392382898000875528965|0|0|0,02557264457677273225441128|0,02557264457677273225441128|5,5193|5,5027|5,4714|5,506|5,4824|5,4721|5,476|5,476|5,4746|5,476|0|1|0|0|1|ANTUSDT|True|01001|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|0,5 - 1|0 - -0,25|0 - -0,25|0,0 - 0,25
7|1629763620000|5,5134|5,5134|5,5134|5,5134|18,13|1629763679999|99,957942|1|18,13|99,957942|24.08.2021 02:07:00|24.08.2021 02:07:59|0|0|0|0|0,29823604291689398072376796|0,17986591813375483730310132|1,22565112716130444298533596|-0,30076277788850035330567282|1,02352833470658244072141353|0,6323792813539496289797858|0,2010454362685967028548452|-0,18787392382898000875528965|0|0|5,5041|5,514|5,5193|5,5027|5,4714|5,506|5,4824|5,4721|5,476|5,476|1|0|1|0|0|ANTUSDT|False|10100|0,25 - 0,5|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|0,5 - 1|0 - -0,25|0 - -0,25
8|1629763680000|5,5141|5,5141|5,4982|5,4982|59,13|1629763739999|325,30434|4|11,8|65,03371|24.08.2021 02:08:00|24.08.2021 02:08:59|-0,0159|0,0159|0,28918555163508057182350587|-0,28835168023793547451079959|0|0|0,29823604291689398072376796|0,17986591813375483730310132|1,22565112716130444298533596|-0,30076277788850035330567282|1,02352833470658244072141353|0,6323792813539496289797858|0,2010454362685967028548452|-0,18787392382898000875528965|5,5134|5,5134|5,5041|5,514|5,5193|5,5027|5,4714|5,506|5,4824|5,4721|0|1|0|1|0|ANTUSDT|False|01010|0 - -0,25|0,25 - 0,5|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|0,5 - 1|0 - -0,25
9|1629763740000|5,5082|5,5082|5,5082|5,5082|3,31|1629763799999|18,232142|1|0|0|24.08.2021 02:09:00|24.08.2021 02:09:59|0|0|0|0|0,28918555163508057182350587|-0,28835168023793547451079959|0|0|0,29823604291689398072376796|0,17986591813375483730310132|1,22565112716130444298533596|-0,30076277788850035330567282|1,02352833470658244072141353|0,6323792813539496289797858|5,5141|5,4982|5,5134|5,5134|5,5041|5,514|5,5193|5,5027|5,4714|5,506|0|0|1|0|1|ANTUSDT|False|00101|0,25 - 0,5|0 - -0,25|0,25 - 0,5|1 - 2|1 - 2|-0,25 - -0,5|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|0,5 - 1
10|1629763800000|5,5084|5,5104|5,5082|5,5104|19,11|1629763859999|105,280423|6|19,11|105,280423|24.08.2021 02:10:00|24.08.2021 02:10:59|0,002|0,0022|0,03994045241639737119204096|0,03630818386464309055261056|0|0|0,28918555163508057182350587|-0,28835168023793547451079959|0|0|0,29823604291689398072376796|0,17986591813375483730310132|1,22565112716130444298533596|-0,30076277788850035330567282|5,5082|5,5082|5,5141|5,4982|5,5134|5,5134|5,5041|5,514|5,5193|5,5027|0|0|0|1|0|ANTUSDT|True|00010|0 - -0,25|0,25 - 0,5|0 - -0,25|0,25 - 0,5|1 - 2|0 - -0,25|-0,25 - -0,5|0 - -0,25|0,0 - 0,25|-0,25 - -0,5
11|1629763860000|5,5003|5,5104|5,5003|5,5104|38,52|1629763919999|212,17799|4|30,34|167,185536|24.08.2021 02:11:00|24.08.2021 02:11:59|0,0101|0,0101|0,18362634765376434012690217|0,18362634765376434012690217|0,03994045241639737119204096|0,03630818386464309055261056|0|0|0,28918555163508057182350587|-0,28835168023793547451079959|0|0|0,29823604291689398072376796|0,17986591813375483730310132|5,5084|5,5104|5,5082|5,5082|5,5141|5,4982|5,5134|5,5134|5,5041|5,514|1|0|0|0|1|ANTUSDT|True|10001|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0 - -0,25|0,25 - 0,5|0,0 - 0,25|0 - -0,25|-0,25 - -0,5|0 - -0,25|0,0 - 0,25
12|1629763920000|5,5003|5,5119|5,5002|5,5119|691,66|1629763979999|3811,772982|7|385,47|2124,583019|24.08.2021 02:12:00|24.08.2021 02:12:59|0,0116|0,0117|0,21271953747136467764808552|0,21089758740432340054178863|0,18362634765376434012690217|0,18362634765376434012690217|0,03994045241639737119204096|0,03630818386464309055261056|0|0|0,28918555163508057182350587|-0,28835168023793547451079959|0|0|5,5003|5,5104|5,5084|5,5104|5,5082|5,5082|5,5141|5,4982|5,5134|5,5134|1|1|0|0|0|ANTUSDT|True|11000|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|-0,25 - -0,5|0 - -0,25
13|1629763980000|5,5025|5,5026|5,5025|5,5026|139,13|1629764039999|765,572825|2|0|0|24.08.2021 02:13:00|24.08.2021 02:13:59|0,0001|0,0001|0,0018173557473875511131304|0,0018173557473875511131304|0,21271953747136467764808552|0,21089758740432340054178863|0,18362634765376434012690217|0,18362634765376434012690217|0,03994045241639737119204096|0,03630818386464309055261056|0|0|0,28918555163508057182350587|-0,28835168023793547451079959|5,5003|5,5119|5,5003|5,5104|5,5084|5,5104|5,5082|5,5082|5,5141|5,4982|1|1|1|0|0|ANTUSDT|True|11100|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|-0,25 - -0,5
14|1629764040000|5,5026|5,5026|5,5026|5,5026|0|1629764099999|0|0|0|0|24.08.2021 02:14:00|24.08.2021 02:14:59|0|0|0|0|0,0018173557473875511131304|0,0018173557473875511131304|0,21271953747136467764808552|0,21089758740432340054178863|0,18362634765376434012690217|0,18362634765376434012690217|0,03994045241639737119204096|0,03630818386464309055261056|0|0|5,5025|5,5026|5,5003|5,5119|5,5003|5,5104|5,5084|5,5104|5,5082|5,5082|1|1|1|1|0|ANTUSDT|False|11110|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
15|1629764100000|5,5114|5,5114|5,5114|5,5114|4,54|1629764159999|25,021756|1|4,54|25,021756|24.08.2021 02:15:00|24.08.2021 02:15:59|0|0|0|0|0|0|0,0018173557473875511131304|0,0018173557473875511131304|0,21271953747136467764808552|0,21089758740432340054178863|0,18362634765376434012690217|0,18362634765376434012690217|0,03994045241639737119204096|0,03630818386464309055261056|5,5026|5,5026|5,5025|5,5026|5,5003|5,5119|5,5003|5,5104|5,5084|5,5104|0|1|1|1|1|ANTUSDT|False|01111|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
16|1629764160000|5,513|5,5149|5,513|5,5149|14,52|1629764219999|80,065993|2|14,52|80,065993|24.08.2021 02:16:00|24.08.2021 02:16:59|0,0019|0,0019|0,03446399419553781969889352|0,03446399419553781969889352|0|0|0|0|0,0018173557473875511131304|0,0018173557473875511131304|0,21271953747136467764808552|0,21089758740432340054178863|0,18362634765376434012690217|0,18362634765376434012690217|5,5114|5,5114|5,5026|5,5026|5,5025|5,5026|5,5003|5,5119|5,5003|5,5104|0|0|1|1|1|ANTUSDT|True|00111|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
17|1629764220000|5,5148|5,5148|5,5148|5,5148|9|1629764279999|49,6332|1|9|49,6332|24.08.2021 02:17:00|24.08.2021 02:17:59|0|0|0|0|0,03446399419553781969889352|0,03446399419553781969889352|0|0|0|0|0,0018173557473875511131304|0,0018173557473875511131304|0,21271953747136467764808552|0,21089758740432340054178863|5,513|5,5149|5,5114|5,5114|5,5026|5,5026|5,5025|5,5026|5,5003|5,5119|1|0|0|1|1|ANTUSDT|False|10011|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25
