index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago
0|1629676800000|33,209|33,267|33,15|33,155|747,024|1629676859999|24801,975441|57|241,117|8017,912043|23.08.2021 02:00:00|23.08.2021 02:00:59|-0,054|0,117|0,35294117647058823529411765|-0,1626065223282845011894366|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False|||||||||||||||||||||
1|1629676860000|33,151|33,177|33,15|33,177|868,987|1629676919999|28812,237201|21|778,928|25826,76505|23.08.2021 02:01:00|23.08.2021 02:01:59|0,026|0,027|0,08144796380090497737556561|0,07842900666646556664957317|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|True|||||||||||||||||||||
2|1629676920000|33,177|33,177|33,169|33,169|25,763|1629676979999|854,649019|3|14,509|481,365093|23.08.2021 02:02:00|23.08.2021 02:02:59|-0,008|0,008|0,024118906207603485181947|-0,02411309039394761431111915|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False|||||||||||||||||||||
3|1629676980000|33,2|33,2|33,128|33,141|116,245|1629677039999|3852,009449|27|5,419|179,605657|23.08.2021 02:03:00|23.08.2021 02:03:59|-0,059|0,072|0,21733880705143685100217339|-0,17771084337349397590361446|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False|||||||||||||||||||||
4|1629677040000|33,128|33,155|33,093|33,093|269,568|1629677099999|8926,979704|18|5,965|197,716655|23.08.2021 02:04:00|23.08.2021 02:04:59|-0,035|0,062|0,18735079926268395128879219|-0,10565080898333735812605651|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False|||||||||||||||||||||
5|1629677100000|33,135|33,145|33,093|33,145|337,283|1629677159999|11176,266864|31|310,729|10297,139567|23.08.2021 02:05:00|23.08.2021 02:05:59|0,01|0,052|0,15713292841386395914543861|0,03017956843217141994869473|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
6|1629677160000|33,144|33,145|33,075|33,126|275,619|1629677219999|9122,669707|28|26,075|863,681336|23.08.2021 02:06:00|23.08.2021 02:06:59|-0,018|0,07|0,21164021164021164021164021|-0,05430847212165097755249819|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
7|1629677220000|33,116|33,154|33,061|33,061|516,85|1629677279999|17094,094423|33|90,2|2987,323676|23.08.2021 02:07:00|23.08.2021 02:07:59|-0,055|0,093|0,28129820634584555821058044|-0,16608286024882232153641744|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
8|1629677280000|33,06|33,067|33,05|33,067|188,527|1629677339999|6231,68443|11|18,617|615,572105|23.08.2021 02:08:00|23.08.2021 02:08:59|0,007|0,017|0,05143721633888048411497731|0,02117362371445856019358742|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
9|1629677340000|33,084|33,084|33,051|33,051|59,458|1629677399999|1965,928932|9|24,557|812,400333|23.08.2021 02:09:00|23.08.2021 02:09:59|-0,033|0,033|0,09984569301987836979213942|-0,09974610083424011606819006|||||||||||||||||||||||||||||||||||||||||||||||||||PSGUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
