index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629763200000|1,1304|1,1316|1,1291|1,1316|7506,78|1629763259999|8489,173186|24|4772,27|5395,153997|24.08.2021 02:00:00|24.08.2021 02:00:59|0,0012|0,0025|0,22141528651138074572668497|0,10615711252653927813163482||||||||||||||||||||||||||ALPHAUSDT|True|||||||||||
1|1629763260000|1,1318|1,1362|1,1316|1,1362|16028,39|1629763319999|18171,679444|47|11091,12|12579,423246|24.08.2021 02:01:00|24.08.2021 02:01:59|0,0044|0,0046|0,40650406504065040650406504|0,38876126524120869411556812||||||||||||||||||||||||||ALPHAUSDT|True|||||||||||
2|1629763320000|1,1359|1,1363|1,1314|1,1314|12091,3|1629763379999|13724,731921|43|3647,01|4140,694694|24.08.2021 02:02:00|24.08.2021 02:02:59|-0,0045|0,0049|0,43309174474102881385893583|-0,39616163394665023329518444||||||||||||||||||||||||||ALPHAUSDT|False|||||||||||
3|1629763380000|1,1315|1,1315|1,128|1,128|15443,87|1629763439999|17448,14645|49|10446,85|11804,360202|24.08.2021 02:03:00|24.08.2021 02:03:59|-0,0035|0,0035|0,31028368794326241134751773|-0,30932390631904551480335837||||||||||||||||||||||||||ALPHAUSDT|False|||||||||||
4|1629763440000|1,1275|1,1317|1,125|1,1295|46500,5|1629763499999|52474,647777|110|34335,26|38774,711698|24.08.2021 02:04:00|24.08.2021 02:04:59|0,002|0,0067|0,59555555555555555555555556|0,17738359201773835920177384||||||||||||||||||||||||||ALPHAUSDT|True|||||||||||
5|1629763500000|1,1315|1,1329|1,1306|1,1329|4388,39|1629763559999|4966,68204|26|2845,82|3222,497888|24.08.2021 02:05:00|24.08.2021 02:05:59|0,0014|0,0023|0,20343180612064390589067752|0,12372956252761820592134335|0,59555555555555555555555556|0,17738359201773835920177384|0,31028368794326241134751773|-0,30932390631904551480335837|0,43309174474102881385893583|-0,39616163394665023329518444|0,40650406504065040650406504|0,38876126524120869411556812|0,22141528651138074572668497|0,10615711252653927813163482|1,1275|1,1295|1,1315|1,128|1,1359|1,1314|1,1318|1,1362|1,1304|1,1316|1|0|0|1|1|ALPHAUSDT|True|10011|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5|0,25 - 0,5|0,0 - 0,25
6|1629763560000|1,1334|1,135|1,1324|1,135|4735,61|1629763619999|5366,611517|29|3296,32|3736,63561|24.08.2021 02:06:00|24.08.2021 02:06:59|0,0016|0,0026|0,22960084775697633345107736|0,14116816657843656255514382|0,20343180612064390589067752|0,12372956252761820592134335|0,59555555555555555555555556|0,17738359201773835920177384|0,31028368794326241134751773|-0,30932390631904551480335837|0,43309174474102881385893583|-0,39616163394665023329518444|0,40650406504065040650406504|0,38876126524120869411556812|1,1315|1,1329|1,1275|1,1295|1,1315|1,128|1,1359|1,1314|1,1318|1,1362|1|1|0|0|1|ALPHAUSDT|True|11001|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5|0,25 - 0,5
7|1629763620000|1,1349|1,1382|1,1342|1,1368|8753,12|1629763679999|9941,620341|73|3268,46|3714,439904|24.08.2021 02:07:00|24.08.2021 02:07:59|0,0019|0,004|0,35267148651031564098042673|0,16741563133315710635298264|0,22960084775697633345107736|0,14116816657843656255514382|0,20343180612064390589067752|0,12372956252761820592134335|0,59555555555555555555555556|0,17738359201773835920177384|0,31028368794326241134751773|-0,30932390631904551480335837|0,43309174474102881385893583|-0,39616163394665023329518444|1,1334|1,135|1,1315|1,1329|1,1275|1,1295|1,1315|1,128|1,1359|1,1314|1|1|1|0|0|ALPHAUSDT|True|11100|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5
8|1629763680000|1,1365|1,1378|1,135|1,1354|11635,21|1629763739999|13220,599416|80|4648,96|5283,698477|24.08.2021 02:08:00|24.08.2021 02:08:59|-0,0011|0,0028|0,24669603524229074889867841|-0,0967883853937527496700396|0,35267148651031564098042673|0,16741563133315710635298264|0,22960084775697633345107736|0,14116816657843656255514382|0,20343180612064390589067752|0,12372956252761820592134335|0,59555555555555555555555556|0,17738359201773835920177384|0,31028368794326241134751773|-0,30932390631904551480335837|1,1349|1,1368|1,1334|1,135|1,1315|1,1329|1,1275|1,1295|1,1315|1,128|1|1|1|1|0|ALPHAUSDT|False|11110|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5
9|1629763740000|1,1355|1,14|1,1355|1,1389|15568,92|1629763799999|17724,710809|131|10056,4|11447,949333|24.08.2021 02:09:00|24.08.2021 02:09:59|0,0034|0,0045|0,3963011889035667107001321|0,29942756494936151475121092|0,24669603524229074889867841|-0,0967883853937527496700396|0,35267148651031564098042673|0,16741563133315710635298264|0,22960084775697633345107736|0,14116816657843656255514382|0,20343180612064390589067752|0,12372956252761820592134335|0,59555555555555555555555556|0,17738359201773835920177384|1,1365|1,1354|1,1349|1,1368|1,1334|1,135|1,1315|1,1329|1,1275|1,1295|0|1|1|1|1|ALPHAUSDT|True|01111|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25
