index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago
0|1630108800000|0,6558|0,6568|0,6558|0,656|4396|1630108859999|2884,226|23|2282|1497,2477|28.08.2021 02:00:00|28.08.2021 02:00:59|0,0002|0,001|0,15248551387618176273254041|0,03049710277523635254650808|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True|||||||||||||||||||||
1|1630108860000|0,6571|0,6589|0,6555|0,6588|8712|1630108919999|5731,8154|39|8238|5420,5662|28.08.2021 02:01:00|28.08.2021 02:01:59|0,0017|0,0034|0,51868802440884820747520976|0,25871252472987368741439659|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True|||||||||||||||||||||
2|1630108920000|0,6585|0,6603|0,6574|0,6603|18084|1630108979999|11915,8973|77|17967|11838,9503|28.08.2021 02:02:00|28.08.2021 02:02:59|0,0018|0,0029|0,44113173106175844234864618|0,27334851936218678815489749|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True|||||||||||||||||||||
3|1630108980000|0,6598|0,665|0,6597|0,6638|9833|1630109039999|6507,3305|45|5478|3630,9287|28.08.2021 02:03:00|28.08.2021 02:03:59|0,004|0,0053|0,80339548279520994391390026|0,60624431645953319187632616|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True|||||||||||||||||||||
4|1630109040000|0,665|0,6679|0,6612|0,6612|15220|1630109099999|10117,422|118|4144|2763,0662|28.08.2021 02:04:00|28.08.2021 02:04:59|-0,0038|0,0067|1,01330913490623109497882638|-0,57142857142857142857142857|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|False|||||||||||||||||||||
5|1630109100000|0,6615|0,6624|0,6603|0,6614|2746|1630109159999|1815,5521|23|2006|1326,4427|28.08.2021 02:05:00|28.08.2021 02:05:59|-0,0001|0,0021|0,31803725579282144479781917|-0,01511715797430083144368859|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
6|1630109160000|0,664|0,664|0,6609|0,6609|1603|1630109219999|1059,7096|6|17|11,288|28.08.2021 02:06:00|28.08.2021 02:06:59|-0,0031|0,0031|0,46905734604327432289302466|-0,46686746987951807228915663|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
7|1630109220000|0,662|0,662|0,6593|0,6618|115|1630109279999|76,0062|4|73|48,3156|28.08.2021 02:07:00|28.08.2021 02:07:59|-0,0002|0,0027|0,40952525405733353556802669|-0,03021148036253776435045317|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
8|1630109280000|0,6618|0,6652|0,6618|0,6644|8100|1630109339999|5377,9246|24|7723|5127,6717|28.08.2021 02:08:00|28.08.2021 02:08:59|0,0026|0,0034|0,51375037775763070414022363|0,39286793593230583257781807|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
9|1630109340000|0,6619|0,662|0,6618|0,662|1824|1630109399999|1207,3099|5|1205|797,5895|28.08.2021 02:09:00|28.08.2021 02:09:59|0,0001|0,0002|0,03022061045633121789060139|0,01510802235987309261217707|||||||||||||||||||||||||||||||||||||||||||||||||||NULSUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
