index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago
0|1629676800000|3,7985|3,8041|3,7985|3,804|15947,23|1629676859999|60647,995948|53|13295,39|50564,826613|23.08.2021 02:00:00|23.08.2021 02:00:59|0,0055|0,0056|0,14742661576938265104646571|0,14479399763064367513492168|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|True|||||||||||||||||||||
1|1629676860000|3,8053|3,81|3,7977|3,8049|7020,18|1629676919999|26708,202394|190|3305,07|12578,428242|23.08.2021 02:01:00|23.08.2021 02:01:59|-0,0004|0,0123|0,32388024330515838533849435|-0,01051165479725645809791606|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|False|||||||||||||||||||||
2|1629676920000|3,8059|3,8128|3,8023|3,8064|7448,19|1629676979999|28366,39083|219|3899,36|14856,25412|23.08.2021 02:02:00|23.08.2021 02:02:59|0,0005|0,0105|0,27614864687163032901138784|0,01313749704406316508578786|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|True|||||||||||||||||||||
3|1629676980000|3,8036|3,8074|3,7925|3,793|9576,96|1629677039999|36384,532264|167|3356,62|12750,018753|23.08.2021 02:03:00|23.08.2021 02:03:59|-0,0106|0,0149|0,39288068556361239288068556|-0,27868335261331370280786623|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|False|||||||||||||||||||||
4|1629677040000|3,7952|3,8041|3,7928|3,801|184,76|1629677099999|701,71784|17|118,57|450,434832|23.08.2021 02:04:00|23.08.2021 02:04:59|0,0058|0,0113|0,29793292554313435983969627|0,15282462057335581787521079|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|True|||||||||||||||||||||
5|1629677100000|3,8048|3,8078|3,8016|3,8053|1425,49|1629677159999|5422,519251|36|670,52|2551,244731|23.08.2021 02:05:00|23.08.2021 02:05:59|0,0005|0,0062|0,16308922558922558922558923|0,01314129520605550883095038|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
6|1629677160000|3,8054|3,8088|3,8051|3,8061|1941,24|1629677219999|7389,152637|56|149,45|569,068154|23.08.2021 02:06:00|23.08.2021 02:06:59|0,0007|0,0037|0,09723791753173372578907256|0,01839491249277342723498187|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
7|1629677220000|3,8061|3,8065|3,802|3,8048|3246|1629677279999|12349,712131|39|431,51|1641,917674|23.08.2021 02:07:00|23.08.2021 02:07:59|-0,0013|0,0045|0,11835875854813256180957391|-0,03415569743306796983789181|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
8|1629677280000|3,8089|3,81|3,8063|3,8084|2277,95|1629677339999|8674,41233|73|387,03|1474,188876|23.08.2021 02:08:00|23.08.2021 02:08:59|-0,0005|0,0037|0,09720726164516722276226256|-0,01312714957074220903672976|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
9|1629677340000|3,8084|3,8084|3,8028|3,8063|3155,29|1629677399999|12012,03864|57|795,07|3026,107393|23.08.2021 02:09:00|23.08.2021 02:09:59|-0,0021|0,0056|0,14725991374776480488061428|-0,05514126667366873227602143|||||||||||||||||||||||||||||||||||||||||||||||||||XTZUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
