FETUSDT||False||||||4
FETUSDT||True||||||1
FETUSDT|10000|False|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|01000|False|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|00100|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1
FETUSDT|00010|True|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1
FETUSDT|10001|False|1 - 2|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|1
FETUSDT|01000|True|0,25 - 0,5|1 - 2|1 - 2|0,5 - 1|0,5 - 1|1
FETUSDT|10100|False|0,5 - 1|0,25 - 0,5|1 - 2|1 - 2|0,5 - 1|1
FETUSDT|01010|True|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|1 - 2|1
FETUSDT|10101|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|1
FETUSDT|01010|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|1
FETUSDT|10101|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1
FETUSDT|01010|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1
FETUSDT|10101|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|11010|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|11101|True|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|11110|False|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|1
FETUSDT|01111|True|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1
FETUSDT|10111|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|1
FETUSDT|01011|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|1
FETUSDT|00101|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1
FETUSDT|10010|False|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1
FETUSDT|01001|False|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|00100|False|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|1
FETUSDT|00010|True|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1
FETUSDT|10001|True|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|3
FETUSDT|11000|True|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|3
FETUSDT|11100|True|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|1
FETUSDT|11110|True|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|11111|True|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,25 - 0,5|1
FETUSDT|11111|True|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,0 - 0,25|1
FETUSDT|11111|False|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,5 - 1|1
FETUSDT|01111|False|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|2
FETUSDT|00111|False|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|2
FETUSDT|00011|True|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|3
FETUSDT|10001|True|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|1
FETUSDT|11000|False|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|1
FETUSDT|01100|True|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|10110|False|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|1
FETUSDT|01011|True|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|2
FETUSDT|10101|False|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|1
FETUSDT|01010|True|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|1
FETUSDT|10101|False|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|2
FETUSDT|01010|True|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|2
FETUSDT|10101|False|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|0,0 - 0,25|2
