index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago
0|1629763200000|1,5034|1,5043|1,5023|1,5023|6830,91|1629763259999|10262,125361|13|17,14|25,77724|24.08.2021 02:00:00|24.08.2021 02:00:59|-0,0011|0,002|0,13312920189043466684417227|-0,07316748702940002660635892|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|False|||||||||||||||||||||
1|1629763260000|1,5023|1,5055|1,5023|1,5055|19598,96|1629763319999|29454,954541|42|2807,08|4224,799125|24.08.2021 02:01:00|24.08.2021 02:01:59|0,0032|0,0032|0,21300672302469546695067563|0,21300672302469546695067563|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|True|||||||||||||||||||||
2|1629763320000|1,5028|1,5052|1,5023|1,5034|43979,94|1629763379999|66072,663287|41|308,77|464,184549|24.08.2021 02:02:00|24.08.2021 02:02:59|0,0006|0,0029|0,19303734274113026692404979|0,03992547245142400851743412|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|True|||||||||||||||||||||
3|1629763380000|1,5036|1,5036|1,5023|1,5023|15501,33|1629763439999|23287,780888|20|0|0|24.08.2021 02:03:00|24.08.2021 02:03:59|-0,0013|0,0013|0,08653398122878253344871197|-0,08645916467145517424847034|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|False|||||||||||||||||||||
4|1629763440000|1,5032|1,5055|1,5023|1,5055|2200,95|1629763499999|3310,65719|14|1306,35|1966,478513|24.08.2021 02:04:00|24.08.2021 02:04:59|0,0023|0,0032|0,21300672302469546695067563|0,15300691857370941990420436|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|True|||||||||||||||||||||
5|1629763500000|1,5055|1,5069|1,505|1,505|3655,37|1629763559999|5502,892644|26|1160,94|1748,005594|24.08.2021 02:05:00|24.08.2021 02:05:59|-0,0005|0,0019|0,1262458471760797342192691|-0,03321155762205247426104284|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
6|1629763560000|1,505|1,5065|1,5023|1,5057|4384,45|1629763619999|6593,675794|37|428,92|645,16477|24.08.2021 02:06:00|24.08.2021 02:06:59|0,0007|0,0042|0,27957132396991280037276177|0,04651162790697674418604651|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
7|1629763620000|1,5066|1,5066|1,5066|1,5066|269,28|1629763679999|405,697248|2|269,28|405,697248|24.08.2021 02:07:00|24.08.2021 02:07:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
8|1629763680000|1,5066|1,5075|1,5066|1,5072|663,11|1629763739999|999,210772|10|289,59|436,454698|24.08.2021 02:08:00|24.08.2021 02:08:59|0,0006|0,0009|0,05973715651135005973715651|0,03982477100756670649143767|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
9|1629763740000|1,5072|1,5072|1,5072|1,5072|0|1629763799999|0|0|0|0|24.08.2021 02:09:00|24.08.2021 02:09:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||STXUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25
