index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1629676800000|0,082249|0,082249|0,082249|0,082249|329,45|1629676859999|27,09693305|1|329,45|27,09693305|23.08.2021 02:00:00|23.08.2021 02:00:59|0|0|0|0||||||||||||||||||||||||||1INCHUPUSDT|False|||||||||||
1|1629676860000|0,082094|0,082094|0,082094|0,082094|182,71|1629676919999|14,99939474|1|0|0|23.08.2021 02:01:00|23.08.2021 02:01:59|0|0|0|0||||||||||||||||||||||||||1INCHUPUSDT|False|||||||||||
2|1629676920000|0,082146|0,082404|0,082127|0,082404|1218,18|1629676979999|100,18335522|4|494,18|40,71993782|23.08.2021 02:02:00|23.08.2021 02:02:59|0,000258|0,000277|0,3372825014915922899898937|0,31407493974143597984077131||||||||||||||||||||||||||1INCHUPUSDT|True|||||||||||
3|1629676980000|0,082437|0,08249|0,081985|0,081985|2904,34|1629677039999|238,48845854|8|291,92|24,07271948|23.08.2021 02:03:00|23.08.2021 02:03:59|-0,000452|0,000505|0,61596633530523876318838812|-0,54829748777854604121935539||||||||||||||||||||||||||1INCHUPUSDT|False|||||||||||
4|1629677040000|0,081896|0,082088|0,08189|0,082004|1867,51|1629677099999|153,08571236|4|466,2|38,177118|23.08.2021 02:04:00|23.08.2021 02:04:59|0,000108|0,000198|0,24178776407375747954573208|0,13187457262869981439874963||||||||||||||||||||||||||1INCHUPUSDT|True|||||||||||
5|1629677100000|0,082394|0,082394|0,082394|0,082394|247,09|1629677159999|20,35873346|1|247,09|20,35873346|23.08.2021 02:05:00|23.08.2021 02:05:59|0|0|0|0|0,24178776407375747954573208|0,13187457262869981439874963|0,61596633530523876318838812|-0,54829748777854604121935539|0,3372825014915922899898937|0,31407493974143597984077131|0|0|0|0|0,081896|0,082004|0,082437|0,081985|0,082146|0,082404|0,082094|0,082094|0,082249|0,082249|1|0|1|0|0|1INCHUPUSDT|False|10100|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0 - -0,25|0 - -0,25|0,0 - 0,25|-0,5 - -1|0,25 - 0,5|0 - -0,25|0 - -0,25
6|1629677160000|0,08249|0,08256|0,08249|0,08256|20583,1|1629677219999|1698,42746958|6|1172,57|96,74066828|23.08.2021 02:06:00|23.08.2021 02:06:59|7E-05|7E-05|0,08485877076009213237968239|0,08485877076009213237968239|0|0|0,24178776407375747954573208|0,13187457262869981439874963|0,61596633530523876318838812|-0,54829748777854604121935539|0,3372825014915922899898937|0,31407493974143597984077131|0|0|0,082394|0,082394|0,081896|0,082004|0,082437|0,081985|0,082146|0,082404|0,082094|0,082094|0|1|0|1|0|1INCHUPUSDT|True|01010|0 - -0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0 - -0,25|0 - -0,25|0,0 - 0,25|-0,5 - -1|0,25 - 0,5|0 - -0,25
7|1629677220000|0,08261|0,082707|0,08261|0,082706|52354,38|1629677279999|4326,99271026|11|43901,35|3627,87641108|23.08.2021 02:07:00|23.08.2021 02:07:59|9,6E-05|9,7E-05|0,11741919864423193318000242|0,11620869144171407819876528|0,08485877076009213237968239|0,08485877076009213237968239|0|0|0,24178776407375747954573208|0,13187457262869981439874963|0,61596633530523876318838812|-0,54829748777854604121935539|0,3372825014915922899898937|0,31407493974143597984077131|0,08249|0,08256|0,082394|0,082394|0,081896|0,082004|0,082437|0,081985|0,082146|0,082404|1|0|1|0|1|1INCHUPUSDT|True|10101|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,0 - 0,25|-0,5 - -1|0,25 - 0,5
8|1629677280000|0,082703|0,082703|0,082703|0,082703|636,68|1629677339999|52,65534604|1|636,68|52,65534604|23.08.2021 02:08:00|23.08.2021 02:08:59|0|0|0|0|0,11741919864423193318000242|0,11620869144171407819876528|0,08485877076009213237968239|0,08485877076009213237968239|0|0|0,24178776407375747954573208|0,13187457262869981439874963|0,61596633530523876318838812|-0,54829748777854604121935539|0,08261|0,082706|0,08249|0,08256|0,082394|0,082394|0,081896|0,082004|0,082437|0,081985|1|1|0|1|0|1INCHUPUSDT|False|11010|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|-0,5 - -1
9|1629677340000|0,082703|0,082703|0,082703|0,082703|0|1629677399999|0|0|0|0|23.08.2021 02:09:00|23.08.2021 02:09:59|0|0|0|0|0|0|0,11741919864423193318000242|0,11620869144171407819876528|0,08485877076009213237968239|0,08485877076009213237968239|0|0|0,24178776407375747954573208|0,13187457262869981439874963|0,082703|0,082703|0,08261|0,082706|0,08249|0,08256|0,082394|0,082394|0,081896|0,082004|0|1|1|0|1|1INCHUPUSDT|False|01101|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0,0 - 0,25
10|1629677400000|0,082703|0,082703|0,082703|0,082703|0|1629677459999|0|0|0|0|23.08.2021 02:10:00|23.08.2021 02:10:59|0|0|0|0|0|0|0|0|0,11741919864423193318000242|0,11620869144171407819876528|0,08485877076009213237968239|0,08485877076009213237968239|0|0|0,082703|0,082703|0,082703|0,082703|0,08261|0,082706|0,08249|0,08256|0,082394|0,082394|0|0|1|1|0|1INCHUPUSDT|False|00110|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25
