MLNUSDT||True|||||||||||3
MLNUSDT||False|||||||||||2
MLNUSDT|0111111010|False|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1 - 2|2 - 3|1
MLNUSDT|0011111101|False|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1 - 2|1
MLNUSDT|0001111110|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1
MLNUSDT|0000111111|False|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|1
MLNUSDT|0000011111|True|0,0 - 0,25|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,5 - -1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1
MLNUSDT|1000001111|False|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|0,25 - 0,5|0 - -0,25|-0,5 - -1|0,5 - 1|0,5 - 1|1 - 2|1
MLNUSDT|0100000111|False|0,5 - 1|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|-0,25 - -0,5|0 - -0,25|-0,5 - -1|0,5 - 1|0,5 - 1|1
MLNUSDT|0010000011|True|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|0,5 - 1|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|-0,5 - -1|0,5 - 1|1
MLNUSDT|1001000001|True|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|-0,5 - -1|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|-0,5 - -1|1
MLNUSDT|1100100000|True|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|0,5 - 1|0 - -0,25|-0,5 - -1|-0,25 - -0,5|-0,25 - -0,5|0 - -0,25|1
MLNUSDT|1110010000|False|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0,5 - 1|0 - -0,25|0 - -0,25|-0,5 - -1|-0,25 - -0,5|-0,25 - -0,5|1
MLNUSDT|0111001000|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0 - -0,25|0 - -0,25|0 - -0,25|-0,5 - -1|-0,25 - -0,5|1
MLNUSDT|0011100100|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,5 - 1|0 - -0,25|0 - -0,25|0 - -0,25|-0,5 - -1|1
MLNUSDT|1001110010|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0 - -0,25|0 - -0,25|0 - -0,25|1
MLNUSDT|1100111001|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0 - -0,25|0 - -0,25|1
MLNUSDT|1110011100|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0 - -0,25|1
MLNUSDT|1111001110|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1
MLNUSDT|0111100111|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|1
MLNUSDT|1011110011|True|1 - 2|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|2 - 3|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|1
MLNUSDT|1101111001|True|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|2 - 3|2 - 3|0,5 - 1|0,25 - 0,5|0,0 - 0,25|1
MLNUSDT|1110111100|False|0,5 - 1|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|2 - 3|2 - 3|2 - 3|0,5 - 1|0,25 - 0,5|1
MLNUSDT|0111011110|False|0,5 - 1|0,5 - 1|1 - 2|1 - 2|0,25 - 0,5|2 - 3|2 - 3|2 - 3|2 - 3|0,5 - 1|1
MLNUSDT|0011101111|True|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|2 - 3|2 - 3|2 - 3|2 - 3|1
MLNUSDT|1001110111|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|2 - 3|2 - 3|2 - 3|1
MLNUSDT|0100111011|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1
MLNUSDT|0010011101|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0 - -0,25|0,5 - 1|1 - 2|1 - 2|2 - 3|1
MLNUSDT|1001001110|False|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,5 - 1|1 - 2|1 - 2|1
MLNUSDT|0100100111|True|0,0 - 0,25|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0 - -0,25|0,5 - 1|1 - 2|1
MLNUSDT|1010010011|False|0,0 - 0,25|0,0 - 0,25|1 - 2|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|0 - -0,25|0,5 - 1|1
MLNUSDT|0101001001|True|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0 - -0,25|1
MLNUSDT|1010100100|True|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|1 - 2|2 - 3|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1
MLNUSDT|1101010010|False|2 - 3|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,0 - 0,25|3 - 4|2 - 3|0,5 - 1|0,5 - 1|0,5 - 1|1
MLNUSDT|0110101001|False|1 - 2|2 - 3|0,5 - 1|0,25 - 0,5|0,0 - 0,25|2 - 3|3 - 4|2 - 3|0,5 - 1|0,5 - 1|1
MLNUSDT|0011010100|False|1 - 2|1 - 2|2 - 3|0,5 - 1|0,25 - 0,5|1 - 2|2 - 3|3 - 4|2 - 3|0,5 - 1|1
MLNUSDT|0001101010|True|0,5 - 1|1 - 2|1 - 2|2 - 3|0,5 - 1|-0,25 - -0,5|1 - 2|2 - 3|3 - 4|2 - 3|1
MLNUSDT|1000110101|True|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|-0,5 - -1|-0,25 - -0,5|1 - 2|2 - 3|3 - 4|1
MLNUSDT|1100011010|True|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|1 - 2|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1 - 2|2 - 3|1
MLNUSDT|1110001101|True|1 - 2|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1 - 2|1
MLNUSDT|1111000110|True|1 - 2|1 - 2|0,0 - 0,25|0,5 - 1|0,5 - 1|2 - 3|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1
MLNUSDT|1111100011|False|0,0 - 0,25|1 - 2|1 - 2|0,0 - 0,25|0,5 - 1|2 - 3|2 - 3|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|1
MLNUSDT|0111110001|True|0,5 - 1|0,0 - 0,25|1 - 2|1 - 2|0,0 - 0,25|2 - 3|2 - 3|2 - 3|-0,25 - -0,5|-0,5 - -1|1
MLNUSDT|1011111000|True|0,5 - 1|0,5 - 1|0,0 - 0,25|1 - 2|1 - 2|1 - 2|2 - 3|2 - 3|2 - 3|-0,25 - -0,5|1
MLNUSDT|1101111100|False|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|1 - 2|2 - 3|1 - 2|2 - 3|2 - 3|2 - 3|1
MLNUSDT|0110111110|True|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|1 - 2|2 - 3|1 - 2|2 - 3|2 - 3|1
MLNUSDT|1011011111|False|0,25 - 0,5|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|-0,25 - -0,5|1 - 2|2 - 3|1 - 2|2 - 3|1
MLNUSDT|0101101111|False|0,25 - 0,5|0,25 - 0,5|1 - 2|0,5 - 1|0,5 - 1|0 - -0,25|-0,25 - -0,5|1 - 2|2 - 3|1 - 2|1
MLNUSDT|0010110111|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|0,5 - 1|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|1 - 2|2 - 3|1
MLNUSDT|1001011011|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|-0,5 - -1|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|1 - 2|1
MLNUSDT|0100101101|False|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|-0,5 - -1|-0,25 - -0,5|0 - -0,25|-0,25 - -0,5|1
MLNUSDT|0010010110|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|-0,5 - -1|-0,25 - -0,5|0 - -0,25|1
MLNUSDT|1001001011|False|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|-0,5 - -1|-0,25 - -0,5|1
MLNUSDT|0100100101|True|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|-0,5 - -1|1
MLNUSDT|1010010010|False|2 - 3|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|2 - 3|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|1
MLNUSDT|0101001001|True|0,25 - 0,5|2 - 3|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|1 - 2|2 - 3|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1
MLNUSDT|1010100100|True|0,5 - 1|0,25 - 0,5|2 - 3|0,25 - 0,5|0,0 - 0,25|1 - 2|1 - 2|2 - 3|-0,5 - -1|-0,5 - -1|1
MLNUSDT|1101010010|True|1 - 2|0,5 - 1|0,25 - 0,5|2 - 3|0,25 - 0,5|2 - 3|1 - 2|1 - 2|2 - 3|-0,5 - -1|1
MLNUSDT|1110101001|True|1 - 2|1 - 2|0,5 - 1|0,25 - 0,5|2 - 3|4 - 5|2 - 3|1 - 2|1 - 2|2 - 3|1
MLNUSDT|1111010100|True|3 - 4|1 - 2|1 - 2|0,5 - 1|0,25 - 0,5|7 - 10|4 - 5|2 - 3|1 - 2|1 - 2|1
MLNUSDT|1111101010|False|1 - 2|3 - 4|1 - 2|1 - 2|0,5 - 1|5 - 7|7 - 10|4 - 5|2 - 3|1 - 2|1
MLNUSDT|0111110101|True|2 - 3|1 - 2|3 - 4|1 - 2|1 - 2|5 - 7|5 - 7|7 - 10|4 - 5|2 - 3|1
MLNUSDT|1011111010|False|1 - 2|2 - 3|1 - 2|3 - 4|1 - 2|5 - 7|5 - 7|5 - 7|7 - 10|4 - 5|1
MLNUSDT|0101111101|True|1 - 2|1 - 2|2 - 3|1 - 2|3 - 4|4 - 5|5 - 7|5 - 7|5 - 7|7 - 10|1
MLNUSDT|1010111110|True|1 - 2|1 - 2|1 - 2|2 - 3|1 - 2|3 - 4|4 - 5|5 - 7|5 - 7|5 - 7|1
MLNUSDT|1101011111|True|2 - 3|1 - 2|1 - 2|1 - 2|2 - 3|2 - 3|3 - 4|4 - 5|5 - 7|5 - 7|1
MLNUSDT|1110101111|True|2 - 3|2 - 3|1 - 2|1 - 2|1 - 2|4 - 5|2 - 3|3 - 4|4 - 5|5 - 7|1
MLNUSDT|1111010111|True|1 - 2|2 - 3|2 - 3|1 - 2|1 - 2|3 - 4|4 - 5|2 - 3|3 - 4|4 - 5|1
MLNUSDT|1111101011|False|4 - 5|1 - 2|2 - 3|2 - 3|1 - 2|7 - 10|3 - 4|4 - 5|2 - 3|3 - 4|1
MLNUSDT|0111110101|False|4 - 5|4 - 5|1 - 2|2 - 3|2 - 3|7 - 10|7 - 10|3 - 4|4 - 5|2 - 3|1
MLNUSDT|0011111010|False|3 - 4|4 - 5|4 - 5|1 - 2|2 - 3|5 - 7|7 - 10|7 - 10|3 - 4|4 - 5|1
MLNUSDT|0001111101|True|2 - 3|3 - 4|4 - 5|4 - 5|1 - 2|3 - 4|5 - 7|7 - 10|7 - 10|3 - 4|1
MLNUSDT|1000111110|False|0,5 - 1|2 - 3|3 - 4|4 - 5|4 - 5|0,5 - 1|3 - 4|5 - 7|7 - 10|7 - 10|1
MLNUSDT|0100011111|True|4 - 5|0,5 - 1|2 - 3|3 - 4|4 - 5|0,25 - 0,5|0,5 - 1|3 - 4|5 - 7|7 - 10|1
MLNUSDT|1010001111|False|1 - 2|4 - 5|0,5 - 1|2 - 3|3 - 4|-3 - -4|0,25 - 0,5|0,5 - 1|3 - 4|5 - 7|1
MLNUSDT|0101000111|True|3 - 4|1 - 2|4 - 5|0,5 - 1|2 - 3|-1 - -2|-3 - -4|0,25 - 0,5|0,5 - 1|3 - 4|1
MLNUSDT|1010100011|True|1 - 2|3 - 4|1 - 2|4 - 5|0,5 - 1|-1 - -2|-1 - -2|-3 - -4|0,25 - 0,5|0,5 - 1|1
MLNUSDT|1101010001|True|3 - 4|1 - 2|3 - 4|1 - 2|4 - 5|-0,25 - -0,5|-1 - -2|-1 - -2|-3 - -4|0,25 - 0,5|1
MLNUSDT|1110101000|False|1 - 2|3 - 4|1 - 2|3 - 4|1 - 2|2 - 3|-0,25 - -0,5|-1 - -2|-1 - -2|-3 - -4|1
MLNUSDT|0111010100|True|0,5 - 1|1 - 2|3 - 4|1 - 2|3 - 4|1 - 2|2 - 3|-0,25 - -0,5|-1 - -2|-1 - -2|1
MLNUSDT|1011101010|True|0,5 - 1|0,5 - 1|1 - 2|3 - 4|1 - 2|3 - 4|1 - 2|2 - 3|-0,25 - -0,5|-1 - -2|1
MLNUSDT|1101110101|False|2 - 3|0,5 - 1|0,5 - 1|1 - 2|3 - 4|5 - 7|3 - 4|1 - 2|2 - 3|-0,25 - -0,5|1
MLNUSDT|0110111010|True|1 - 2|2 - 3|0,5 - 1|0,5 - 1|1 - 2|4 - 5|5 - 7|3 - 4|1 - 2|2 - 3|1
MLNUSDT|1011011101|True|0,5 - 1|1 - 2|2 - 3|0,5 - 1|0,5 - 1|2 - 3|4 - 5|5 - 7|3 - 4|1 - 2|1
MLNUSDT|1101101110|False|0,5 - 1|0,5 - 1|1 - 2|2 - 3|0,5 - 1|1 - 2|2 - 3|4 - 5|5 - 7|3 - 4|1
MLNUSDT|0110110111|False|1 - 2|0,5 - 1|0,5 - 1|1 - 2|2 - 3|1 - 2|1 - 2|2 - 3|4 - 5|5 - 7|1
MLNUSDT|0011011011|False|2 - 3|1 - 2|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1 - 2|2 - 3|4 - 5|1
MLNUSDT|0001101101|True|1 - 2|2 - 3|1 - 2|0,5 - 1|0,5 - 1|-1 - -2|0,5 - 1|1 - 2|1 - 2|2 - 3|1
MLNUSDT|1000110110|True|1 - 2|1 - 2|2 - 3|1 - 2|0,5 - 1|-2 - -3|-1 - -2|0,5 - 1|1 - 2|1 - 2|1
MLNUSDT|1100011011|False|2 - 3|1 - 2|1 - 2|2 - 3|1 - 2|-0,5 - -1|-2 - -3|-1 - -2|0,5 - 1|1 - 2|1
MLNUSDT|0110001101|True|2 - 3|2 - 3|1 - 2|1 - 2|2 - 3|-0,5 - -1|-0,5 - -1|-2 - -3|-1 - -2|0,5 - 1|1
MLNUSDT|1011000110|False|1 - 2|2 - 3|2 - 3|1 - 2|1 - 2|0,0 - 0,25|-0,5 - -1|-0,5 - -1|-2 - -3|-1 - -2|1
MLNUSDT|0101100011|False|0,5 - 1|1 - 2|2 - 3|2 - 3|1 - 2|1 - 2|0,0 - 0,25|-0,5 - -1|-0,5 - -1|-2 - -3|1
MLNUSDT|0010110001|True|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|2 - 3|0,5 - 1|1 - 2|0,0 - 0,25|-0,5 - -1|-0,5 - -1|1
MLNUSDT|1001011000|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|0,0 - 0,25|0,5 - 1|1 - 2|0,0 - 0,25|-0,5 - -1|1
MLNUSDT|1100101100|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1 - 2|0,0 - 0,25|1
MLNUSDT|1110010110|True|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1 - 2|1
MLNUSDT|1111001011|False|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,5 - 1|1
MLNUSDT|0111100101|True|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|0,0 - 0,25|0,0 - 0,25|1
MLNUSDT|1011110010|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|0,0 - 0,25|1
MLNUSDT|1101111001|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|1 - 2|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1
MLNUSDT|1110111100|False|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|2 - 3|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1
MLNUSDT|0111011110|False|2 - 3|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|2 - 3|2 - 3|1 - 2|0,5 - 1|0,5 - 1|1
MLNUSDT|0011101111|False|1 - 2|2 - 3|1 - 2|0,5 - 1|0,25 - 0,5|0,5 - 1|2 - 3|2 - 3|1 - 2|0,5 - 1|1
MLNUSDT|0001110111|True|1 - 2|1 - 2|2 - 3|1 - 2|0,5 - 1|0 - -0,25|0,5 - 1|2 - 3|2 - 3|1 - 2|1
MLNUSDT|1000111011|True|0,5 - 1|1 - 2|1 - 2|2 - 3|1 - 2|-0,5 - -1|0 - -0,25|0,5 - 1|2 - 3|2 - 3|1
MLNUSDT|1100011101|True|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|-1 - -2|-0,5 - -1|0 - -0,25|0,5 - 1|2 - 3|1
MLNUSDT|1110001110|True|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|0,25 - 0,5|-1 - -2|-0,5 - -1|0 - -0,25|0,5 - 1|1
MLNUSDT|1111000111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|0,25 - 0,5|-1 - -2|-0,5 - -1|0 - -0,25|1
MLNUSDT|1111100011|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|0,5 - 1|0,25 - 0,5|-1 - -2|-0,5 - -1|1
MLNUSDT|1111110001|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|2 - 3|0,5 - 1|0,25 - 0,5|-1 - -2|1
MLNUSDT|0111111000|False|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|2 - 3|2 - 3|0,5 - 1|0,25 - 0,5|1
MLNUSDT|0011111100|True|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|2 - 3|2 - 3|0,5 - 1|1
MLNUSDT|1001111110|False|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|2 - 3|1
MLNUSDT|0100111111|False|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1 - 2|2 - 3|1
MLNUSDT|0010011111|True|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1 - 2|1
MLNUSDT|1001001111|True|1 - 2|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1
MLNUSDT|1100100111|True|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0,25 - 0,5|1
MLNUSDT|1110010011|False|0,0 - 0,25|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|0,0 - 0,25|1
MLNUSDT|0111001001|True|0,5 - 1|0,0 - 0,25|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|1
MLNUSDT|1011100100|True|0,5 - 1|0,5 - 1|0,0 - 0,25|0,25 - 0,5|1 - 2|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|0,0 - 0,25|1
