1630195200000,1.14580000,1.14760000,1.14580000,1.14730000,236559.00000000,1630195259999,271289.95610000,230,186058.00000000,213368.05670000,0
1630195260000,1.14740000,1.14770000,1.14550000,1.14550000,164878.00000000,1630195319999,189095.62900000,168,85333.00000000,97882.63750000,0
1630195320000,1.14550000,1.14550000,1.14420000,1.14440000,144312.00000000,1630195379999,165207.40280000,239,95084.00000000,108858.33100000,0
1630195380000,1.14450000,1.14450000,1.14310000,1.14450000,89680.00000000,1630195439999,102589.72730000,145,39154.00000000,44787.35290000,0
1630195440000,1.14450000,1.14620000,1.14380000,1.14400000,200949.00000000,1630195499999,230059.88570000,200,40879.00000000,46805.04230000,0
1630195500000,1.14410000,1.14450000,1.14270000,1.14450000,187859.00000000,1630195559999,214819.28690000,208,90004.00000000,102930.61740000,0
1630195560000,1.14460000,1.14700000,1.14440000,1.14700000,365398.00000000,1630195619999,418435.61980000,219,275271.00000000,315216.79820000,0
1630195620000,1.14710000,1.15300000,1.14710000,1.15270000,895810.00000000,1630195679999,1030580.54210000,795,713572.00000000,820903.28580000,0
1630195680000,1.15280000,1.15450000,1.15090000,1.15450000,351328.00000000,1630195739999,405075.87670000,551,249031.00000000,287146.79100000,0
1630195740000,1.15440000,1.15500000,1.15260000,1.15470000,404640.00000000,1630195799999,467038.64670000,483,245755.00000000,283662.01260000,0
1630195800000,1.15470000,1.15510000,1.15320000,1.15470000,233262.00000000,1630195859999,269246.19890000,269,117433.00000000,135536.04090000,0
1630195860000,1.15470000,1.15630000,1.15420000,1.15450000,590669.00000000,1630195919999,682295.13800000,534,297831.00000000,344044.35450000,0
1630195920000,1.15440000,1.15480000,1.15190000,1.15440000,660474.00000000,1630195979999,761681.16760000,507,216051.00000000,249236.80400000,0
1630195980000,1.15450000,1.15450000,1.14990000,1.15090000,380649.00000000,1630196039999,438405.14580000,393,226587.00000000,260956.81120000,0
1630196040000,1.15070000,1.15160000,1.14990000,1.15050000,141266.00000000,1630196099999,162547.97680000,200,35954.00000000,41370.76770000,0
1630196100000,1.15060000,1.15330000,1.15060000,1.15170000,226027.00000000,1630196159999,260389.57070000,242,153435.00000000,176738.66440000,0
1630196160000,1.15180000,1.15180000,1.14680000,1.14770000,432833.00000000,1630196219999,497277.59440000,383,175858.00000000,201897.37060000,0
1630196220000,1.14780000,1.14950000,1.14610000,1.14920000,234123.00000000,1630196279999,268738.22210000,289,98474.00000000,113027.37750000,0
1630196280000,1.14940000,1.14940000,1.14600000,1.14610000,323959.00000000,1630196339999,371681.73990000,308,151396.00000000,173695.27070000,0
1630196340000,1.14640000,1.14690000,1.14530000,1.14630000,133293.00000000,1630196399999,152739.97900000,228,75198.00000000,86156.14700000,0
1630196400000,1.14640000,1.14690000,1.14330000,1.14390000,405992.00000000,1630196459999,464596.11990000,329,252770.00000000,289201.94620000,0
1630196460000,1.14400000,1.14460000,1.14100000,1.14180000,415894.00000000,1630196519999,475164.44200000,462,164587.00000000,187970.66390000,0
1630196520000,1.14180000,1.14320000,1.14170000,1.14210000,155320.00000000,1630196579999,177420.75370000,247,86395.00000000,98687.77140000,0
1630196580000,1.14220000,1.14530000,1.14220000,1.14480000,271705.00000000,1630196639999,310705.07010000,229,170788.00000000,195198.55800000,0
1630196640000,1.14470000,1.14470000,1.14210000,1.14300000,99288.00000000,1630196699999,113491.58310000,145,36902.00000000,42176.54330000,0
1630196700000,1.14330000,1.14640000,1.14310000,1.14640000,68446.00000000,1630196759999,78348.95210000,108,43444.00000000,49741.86550000,0
1630196760000,1.14640000,1.14710000,1.14500000,1.14660000,208973.00000000,1630196819999,239509.73720000,221,98205.00000000,112529.69630000,0
1630196820000,1.14670000,1.14790000,1.14620000,1.14730000,94684.00000000,1630196879999,108605.22260000,186,53151.00000000,60964.63490000,0
1630196880000,1.14740000,1.15140000,1.14590000,1.15140000,307750.00000000,1630196939999,353309.46680000,378,185057.00000000,212534.07290000,0
1630196940000,1.15130000,1.15300000,1.15010000,1.15250000,419396.00000000,1630196999999,483000.35830000,422,175871.00000000,202545.66650000,0
1630197000000,1.15250000,1.15400000,1.15180000,1.15330000,809043.00000000,1630197059999,932759.76570000,574,658362.00000000,759047.16010000,0
1630197060000,1.15320000,1.15320000,1.15190000,1.15280000,115262.00000000,1630197119999,132837.18370000,184,40854.00000000,47080.69940000,0
1630197120000,1.15260000,1.15270000,1.15050000,1.15050000,121658.00000000,1630197179999,140126.09430000,171,30735.00000000,35392.89590000,0
1630197180000,1.15060000,1.15230000,1.15060000,1.15140000,239634.00000000,1630197239999,275902.31680000,225,121751.00000000,140166.61290000,0
1630197240000,1.15140000,1.15170000,1.15020000,1.15020000,160650.00000000,1630197299999,184910.98400000,161,55179.00000000,63522.22010000,0
1630197300000,1.15010000,1.15160000,1.14970000,1.15010000,238291.00000000,1630197359999,274169.33450000,215,107759.00000000,123995.61070000,0
1630197360000,1.15010000,1.15220000,1.14990000,1.15180000,297744.00000000,1630197419999,342787.09190000,303,229303.00000000,264002.15170000,0
1630197420000,1.15180000,1.15230000,1.15090000,1.15140000,532244.00000000,1630197479999,613100.91590000,288,249671.00000000,287570.96650000,0
1630197480000,1.15140000,1.15250000,1.15050000,1.15240000,305805.00000000,1630197539999,352161.12530000,251,141369.00000000,162808.57690000,0
1630197540000,1.15230000,1.15240000,1.15140000,1.15230000,172439.00000000,1630197599999,198633.83450000,183,91866.00000000,105820.75640000,0
1630197600000,1.15230000,1.15340000,1.15200000,1.15220000,184324.00000000,1630197659999,212490.72900000,220,107730.00000000,124186.83300000,0
