index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1631145600000|0,142|0,1423|0,14156|0,14156|490805,5|1631145659999|69716,083298|141|179638,3|25525,285217|09.09.2021 02:00:00|09.09.2021 02:00:59|-0,00044|0,00074|0,52274653857021757558632382|-0,30985915492957746478873239|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1631145660000|0,14156|0,14171|0,14129|0,14167|417913,9|1631145719999|59151,11796|106|367064,7|51953,91668|09.09.2021 02:01:00|09.09.2021 02:01:59|0,00011|0,00042|0,29726095265057682780097671|0,07770556654422153150607516|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||||||||||||||||||||||False|False|False|False|False|True|False|False|False|
2|1631145720000|0,14181|0,14315|0,14141|0,14315|1392659,6|1631145779999|197878,754537|390|1025313|145757,714512|09.09.2021 02:02:00|09.09.2021 02:02:59|0,00134|0,00174|1,23046460646347500176790892|0,94492630985120936464283196|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||||||||||||||||||||||False|False|False|False|True|False|False|False|False|
3|1631145780000|0,14312|0,14331|0,14255|0,14298|610770,1|1631145839999|87267,915475|260|294271,3|42050,194827|09.09.2021 02:03:00|09.09.2021 02:03:59|-0,00014|0,00076|0,53314626446860750613819712|-0,09782001117942984907769704|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||||||||||||||||||||||True|False|False|False|False|False|False|False|False|
4|1631145840000|0,14293|0,14362|0,14264|0,1436|666665,9|1631145899999|95337,630007|200|478733,2|68467,817772|09.09.2021 02:04:00|09.09.2021 02:04:59|0,00067|0,00098|0,68704430734716769489624229|0,46876093192471839361925418|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
5|1631145900000|0,14363|0,14392|0,1431|0,14311|617666,5|1631145959999|88684,418786|303|280522,6|40318,705874|09.09.2021 02:05:00|09.09.2021 02:05:59|-0,00052|0,00082|0,57302585604472396925227114|-0,36204135626261922996588456|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|True|False|False|False|False|False|False|
6|1631145960000|0,14314|0,14337|0,14202|0,14208|872072,1|1631146019999|124209,219363|279|216642,6|30889,619855|09.09.2021 02:06:00|09.09.2021 02:06:59|-0,00106|0,00135|0,95057034220532319391634981|-0,7405337431884867961436356|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
7|1631146020000|0,14216|0,14323|0,14067|0,14252|3897704,8|1631146079999|553356,445551|850|1032263,5|146442,30155|09.09.2021 02:07:00|09.09.2021 02:07:59|0,00036|0,00256|1,81986208857610009241487169|0,25323579065841305571187394|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|True|False|False|False|
8|1631146080000|0,14265|0,14554|0,14265|0,14525|2064126,9|1631146139999|297988,299826|799|1160560,2|167506,476446|09.09.2021 02:08:00|09.09.2021 02:08:59|0,0026|0,00289|2,02593760953382404486505433|1,82264283210655450403084472|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|False|False|False|False|
9|1631146140000|0,14528|0,14603|0,14452|0,14603|1670297,7|1631146199999|242719,459173|466|544451|79198,135191|09.09.2021 02:09:00|09.09.2021 02:09:59|0,00075|0,00151|1,04483808469415997785773595|0,5162444933920704845814978|||||||||||||||||||||||||||||||||||||||||||||||||||ONEUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
