index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1631664000000|0,04978|0,04988|0,04974|0,04988|6674,6|1631664059999|332,222788|7|3948,9|196,567834|15.09.2021 02:00:00|15.09.2021 02:00:59|0,0001|0,00014|0,28146361077603538399678327|0,20088388911209321012454801|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1631664060000|0,04988|0,04991|0,04982|0,04991|59369|1631664119999|2961,379525|18|10490,4|523,254209|15.09.2021 02:01:00|15.09.2021 02:01:59|3E-05|9E-05|0,18065034122842232035327178|0,06014434643143544506816359|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
2|1631664120000|0,04984|0,04994|0,04984|0,04989|18330,9|1631664179999|914,53821|19|7780|388,34722|15.09.2021 02:02:00|15.09.2021 02:02:59|5E-05|0,0001|0,20064205457463884430176565|0,10032102728731942215088283|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
3|1631664180000|0,04994|0,04994|0,04987|0,04989|64061,6|1631664239999|3197,307238|10|8080,8|403,208452|15.09.2021 02:03:00|15.09.2021 02:03:59|-5E-05|7E-05|0,1403649488670543412873471|-0,10012014417300760913095715|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||||||||||||||||||||||True|False|False|False|False|False|False|False|False|
4|1631664240000|0,04985|0,04985|0,0497|0,04975|34164,9|1631664299999|1700,120971|18|5843,8|290,930369|15.09.2021 02:04:00|15.09.2021 02:04:59|-0,0001|0,00015|0,30181086519114688128772636|-0,20060180541624874623871615|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||||||||||||||||||||||True|False|False|False|False|False|False|False|False|
5|1631664300000|0,04973|0,04973|0,04955|0,04955|125926|1631664359999|6257,250992|17|6075,7|301,658505|15.09.2021 02:05:00|15.09.2021 02:05:59|-0,00018|0,00018|0,36326942482341069626639758|-0,36195455459481198471747436|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
6|1631664360000|0,04955|0,04965|0,04954|0,04957|125986,6|1631664419999|6248,977827|29|44993,2|2231,200726|15.09.2021 02:06:00|15.09.2021 02:06:59|2E-05|0,00011|0,22204279370205894226887364|0,0403632694248234106962664|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|True|True|False|False|False|
7|1631664420000|0,04957|0,04959|0,04954|0,04959|3775,4|1631664479999|187,146144|4|2904,9|144,021574|15.09.2021 02:07:00|15.09.2021 02:07:59|2E-05|5E-05|0,10092854259184497375857893|0,04034698406294129513818842|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|False|False|False|False|
8|1631664480000|0,04958|0,04961|0,04956|0,04956|15702,8|1631664539999|778,714472|5|13145|651,94345|15.09.2021 02:08:00|15.09.2021 02:08:59|-2E-05|5E-05|0,10088781275221953188054883|-0,04033884630899556272690601|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
9|1631664540000|0,04958|0,04958|0,04958|0,04958|814|1631664599999|40,35812|1|0|0|15.09.2021 02:09:00|15.09.2021 02:09:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||BTSUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
