index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1630886400000|0,12251|0,1226|0,12226|0,12232|151458,5|1630886459999|18541,524793|92|104492,7|12793,154794|06.09.2021 02:00:00|06.09.2021 02:00:59|-0,00019|0,00034|0,27809586127924096188450842|-0,15508938045873806219900416|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1630886460000|0,12234|0,12301|0,12232|0,12261|525088,1|1630886519999|64428,740244|141|367774,9|45114,420043|06.09.2021 02:01:00|06.09.2021 02:01:59|0,00027|0,00069|0,56409417920209287115761936|0,22069641981363413437959784|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
2|1630886520000|0,12266|0,12272|0,12243|0,12251|135637,6|1630886579999|16624,470266|43|57444,4|7040,097943|06.09.2021 02:02:00|06.09.2021 02:02:59|-0,00015|0,00029|0,23687004819080290778403986|-0,12228925485080710908201533|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||||||||||||||||||||||False|False|True|False|False|False|False|False|False|
3|1630886580000|0,12262|0,12318|0,12262|0,12315|125332,9|1630886639999|15401,700525|71|85399,3|10496,136927|06.09.2021 02:03:00|06.09.2021 02:03:59|0,00053|0,00056|0,45669548197683901484260316|0,43222965258522263904746371|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
4|1630886640000|0,12317|0,12337|0,12317|0,12335|112464,3|1630886699999|13863,802597|40|96015,5|11836,052765|06.09.2021 02:04:00|06.09.2021 02:04:59|0,00018|0,0002|0,16237720224080539092311439|0,14613948201672485183080296|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||||||||||||||||||||||False|False|False|False|True|False|False|False|False|
5|1630886700000|0,12327|0,12333|0,12302|0,12302|114892,5|1630886759999|14158,407946|40|39101,1|4818,371062|06.09.2021 02:05:00|06.09.2021 02:05:59|-0,00025|0,00031|0,2519915460900666558283206|-0,20280684675914658878883751|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|True|False|False|False|False|False|False|False|
6|1630886760000|0,12297|0,12302|0,1226|0,12294|394237|1630886819999|48402,085903|114|173517,3|21307,719046|06.09.2021 02:06:00|06.09.2021 02:06:59|-3E-05|0,00042|0,34257748776508972267536705|-0,02439619419370578189802391|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|True|False|
7|1630886820000|0,12294|0,12375|0,12276|0,12352|447875|1630886879999|55221,680675|126|388314,4|47881,427856|06.09.2021 02:07:00|06.09.2021 02:07:59|0,00058|0,00099|0,8064516129032258064516129|0,47177484952009110135025216|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|False|False|False|False|
8|1630886880000|0,12367|0,12403|0,12349|0,12394|407687,9|1630886939999|50432,032686|161|285869,8|35375,467167|06.09.2021 02:08:00|06.09.2021 02:08:59|0,00027|0,00054|0,43728237104218965098388533|0,21832295625454839492196976|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|False|False|False|False|
9|1630886940000|0,12394|0,12498|0,12391|0,12495|946144|1630886999999|117774,418425|295|729170,9|90781,419712|06.09.2021 02:09:00|06.09.2021 02:09:59|0,00101|0,00107|0,86352998143814058590912759|0,81491044053574310150072616|||||||||||||||||||||||||||||||||||||||||||||||||||ANKRUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
