index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1632441600000|0,08802|0,08802|0,08802|0,08802|12575,1|1632441659999|1106,860302|7|12575,1|1106,860302|24.09.2021 02:00:00|24.09.2021 02:00:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||||||||||||||||||||||False|False|False|True|False|False|False|True|False|
1|1632441660000|0,08805|0,08814|0,08805|0,08814|33210,6|1632441719999|2925,329548|75|33210,6|2925,329548|24.09.2021 02:01:00|24.09.2021 02:01:59|9E-05|9E-05|0,10221465076660988074957411|0,10221465076660988074957411|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
2|1632441720000|0,08824|0,08824|0,08801|0,08801|6861,8|1632441779999|604,371875|6|902,9|79,671896|24.09.2021 02:02:00|24.09.2021 02:02:59|-0,00023|0,00023|0,26133393932507669583001932|-0,26065276518585675430643699|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||||||||||||||||||||||False|True|False|False|False|False|False|False|False|
3|1632441780000|0,08801|0,08801|0,08801|0,08801|1238,2|1632441839999|108,973982|1|0|0|24.09.2021 02:03:00|24.09.2021 02:03:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||||||||||||||||||||||False|False|False|True|False|False|False|True|False|
4|1632441840000|0,08793|0,088|0,08767|0,088|4081,9|1632441899999|358,670322|12|1562,5|137,353048|24.09.2021 02:04:00|24.09.2021 02:04:59|7E-05|0,00033|0,37641154328732747804265997|0,07960877971113385647674286|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||||||||||||||||||||||False|False|False|False|True|False|False|True|False|
5|1632441900000|0,08801|0,08817|0,08801|0,08817|29503,9|1632441959999|2596,862239|4|29503,9|2596,862239|24.09.2021 02:05:00|24.09.2021 02:05:59|0,00016|0,00016|0,18179752300874900579479605|0,18179752300874900579479605|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
6|1632441960000|0,08805|0,08805|0,088|0,088|11771,5|1632442019999|1036,31722|4|3267,1|287,5048|24.09.2021 02:06:00|24.09.2021 02:06:59|-5E-05|5E-05|0,05681818181818181818181818|-0,0567859170925610448608745|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
7|1632442020000|0,088|0,088|0,088|0,088|0|1632442079999|0|0|0|0|24.09.2021 02:07:00|24.09.2021 02:07:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
8|1632442080000|0,088|0,088|0,088|0,088|0|1632442139999|0|0|0|0|24.09.2021 02:08:00|24.09.2021 02:08:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
9|1632442140000|0,08799|0,08808|0,08774|0,08774|29173,6|1632442199999|2561,982501|11|680,6|59,947248|24.09.2021 02:09:00|24.09.2021 02:09:59|-0,00025|0,00034|0,38750854798267608844312742|-0,28412319581770655756335947|||||||||||||||||||||||||||||||||||||||||||||||||||PERLUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
