index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1630800000000|0,1448|0,14515|0,1448|0,14497|401713,6|1630800059999|58235,187998|113|250398,2|36302,463777|05.09.2021 02:00:00|05.09.2021 02:00:59|0,00017|0,00035|0,24171270718232044198895028|0,11740331491712707182320442|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1630800060000|0,14497|0,14497|0,14452|0,14465|995362,8|1630800119999|144106,659283|196|487442,5|70596,90769|05.09.2021 02:01:00|05.09.2021 02:01:59|-0,00032|0,00045|0,31137558815388873512316634|-0,22073532454990687728495551|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
2|1630800120000|0,14468|0,14516|0,14454|0,14512|1225975,5|1630800179999|177602,671316|253|713320,3|103393,68776|05.09.2021 02:02:00|05.09.2021 02:02:59|0,00044|0,00062|0,42894700428947004289470043|0,30411943599668233342549074|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
3|1630800180000|0,14512|0,14522|0,145|0,14516|437752,8|1630800239999|63520,025707|133|249118,9|36154,661079|05.09.2021 02:03:00|05.09.2021 02:03:59|4E-05|0,00022|0,15172413793103448275862069|0,0275633958103638368246968|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||||||||||||||||||||||False|False|False|False|True|False|False|False|False|
4|1630800240000|0,14512|0,14512|0,14492|0,14502|429533,7|1630800299999|62275,909971|104|202321,7|29336,963423|05.09.2021 02:04:00|05.09.2021 02:04:59|-0,0001|0,0002|0,13800717637317140491305548|-0,06890848952590959206174201|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||||||||||||||||||||||True|True|False|False|False|False|False|False|False|
5|1630800300000|0,145|0,14505|0,14465|0,14474|579838,4|1630800359999|84003,369197|162|311679,7|45147,341617|05.09.2021 02:05:00|05.09.2021 02:05:59|-0,00026|0,0004|0,27652955409609402004839267|-0,17931034482758620689655172|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
6|1630800360000|0,14474|0,14489|0,14471|0,14483|213035,3|1630800419999|30849,268516|76|84496,5|12237,697514|05.09.2021 02:06:00|05.09.2021 02:06:59|9E-05|0,00018|0,1243867044433694976159215|0,06218046151720326101975957|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|True|False|False|False|
7|1630800420000|0,14483|0,14486|0,14459|0,14466|445154,4|1630800479999|64395,879696|119|176558,9|25543,243349|05.09.2021 02:07:00|05.09.2021 02:07:59|-0,00017|0,00027|0,18673490559513106023929732|-0,11737899606435130843057378|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|True|False|False|False|False|False|False|False|
8|1630800480000|0,14469|0,1447|0,14442|0,14451|441399,2|1630800539999|63799,81605|143|158828,1|22960,545457|05.09.2021 02:08:00|05.09.2021 02:08:59|-0,00018|0,00028|0,19387896413239163550754743|-0,12440389798880364918100767|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
9|1630800540000|0,14451|0,14473|0,14442|0,14447|470293,4|1630800599999|67994,841147|131|124114,8|17940,857112|05.09.2021 02:09:00|05.09.2021 02:09:59|-4E-05|0,00031|0,21465171028943359645478466|-0,02767974534634281364611446|||||||||||||||||||||||||||||||||||||||||||||||||||VETUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|False|False|
